Col0,Col1,Performance-,Cpu-
6.990720272064209,10.46599006652832,86560.8,3.887554
6.8217082023620605,10.268463134765625,86701.6,3.91718
6.820652008056641,10.266557693481445,86850.0,3.920083
6.818539619445801,10.262747764587402,86608.8,3.908837
6.814315319061279,10.255128860473633,87177.8,3.950158
6.866320610046387,10.32963752746582,86582.8,3.847787
6.865264415740967,10.32773208618164,87058.8,3.880842
6.863152503967285,10.323923110961914,86637.4,3.856977
6.8589277267456055,10.316302299499512,86797.2,3.850465
6.955545902252197,10.451986312866211,86583.6,3.812558
6.9544901847839355,10.450080871582031,86788.6,3.853135
6.952377796173096,10.446271896362305,86457.0,3.889975
6.948153018951416,10.438652038574219,86638.0,3.886046
6.8535475730896,10.296235084533691,86686.8,3.936977
6.85249137878418,10.294329643249512,86812.0,3.899767
6.850378513336182,10.290519714355469,86466.4,3.832558
6.846154689788818,10.282899856567383,86745.0,3.881791
6.898159980773926,10.35740852355957,86229.0,3.892435
6.897103786468506,10.355504989624023,86757.8,3.913852
6.894991397857666,10.351694107055664,86634.6,3.822326
6.8907670974731445,10.344075202941895,86665.8,3.899797
6.987385272979736,10.479759216308594,86498.4,3.880865
6.986329078674316,10.477853775024414,86809.0,3.872826
6.984217166900635,10.474042892456055,86835.4,3.996856
6.979992389678955,10.466424942016602,87019.2,3.902312
6.8853864669799805,10.324007034301758,86599.0,3.896416
6.8843302726745605,10.322102546691895,86703.2,3.942986
6.882218360900879,10.318292617797852,86354.0,3.755581
6.877993583679199,10.310672760009766,86581.6,3.884651
6.929999351501465,10.385181427001953,86799.4,3.828078
6.928943157196045,10.383275985717773,86494.6,4.101004
6.926830291748047,10.379467010498047,86674.0,3.843721
6.922606945037842,10.371848106384277,86561.0,3.906512
7.019224643707275,10.507530212402344,86724.0,3.884122
7.018167972564697,10.50562572479248,86940.0,3.889474
7.016056060791016,10.501815795898438,86726.4,3.918642
7.011831283569336,10.494195938110352,86702.2,3.808428
6.7333149909973145,10.158589363098145,87204.2,3.845058
6.732258319854736,10.156684875488281,53664.8,6.465758
6.7301459312438965,10.152874946594238,53283.4,6.359622
6.725922107696533,10.145256042480469,53505.6,6.432725
6.777926921844482,10.21976375579834,87235.6,3.838915
6.776871204376221,10.217859268188477,53480.4,6.342642
6.774759292602539,10.214049339294434,53441.8,6.40566
6.770534038543701,10.206430435180664,53704.6,6.475912
6.867151737213135,10.34211254119873,87412.6,3.871724
6.866096019744873,10.340208053588867,53605.2,6.376352
6.863983631134033,10.33639907836914,53546.6,6.448882
6.85975980758667,10.328778266906738,53429.4,6.513878
6.765153408050537,10.186361312866211,87294.2,3.84046
6.764097690582275,10.184456825256348,53784.8,6.471915
6.7619853019714355,10.180646896362305,53673.8,6.333885
6.757761001586914,10.173027038574219,53483.0,6.492739
6.8097662925720215,10.247535705566406,87320.8,3.911264
6.808710098266602,10.245631217956543,53490.0,6.575451
6.80659818649292,10.2418212890625,53454.2,6.495618
6.80237340927124,10.234201431274414,53480.2,5.970566
6.898991584777832,10.369885444641113,87120.6,3.901358
6.89793586730957,10.36798095703125,53633.2,6.46796
6.8958234786987305,10.36417007446289,53462.8,6.431957
6.891598701477051,10.356551170349121,53448.0,6.448658
6.796993255615234,10.214134216308594,87626.4,3.845287
6.795936584472656,10.212228775024414,53449.0,6.37805
6.793824672698975,10.208419799804688,53656.8,6.34986
6.789599895477295,10.200799942016602,53332.4,6.373585
6.8416056632995605,10.275308609008789,87403.2,3.828276
6.840549468994141,10.27340316772461,53851.8,6.464116
6.838437080383301,10.269594192504883,53432.2,6.35246
6.834212779998779,10.261974334716797,53630.4,6.456995
6.930830955505371,10.397658348083496,87388.4,4.088506
6.929774761199951,10.395751953125,53428.0,6.447547
6.927662372589111,10.391942977905273,53457.0,6.521754
6.92343807220459,10.384324073791504,53681.2,6.460957
6.754425525665283,10.186796188354492,86424.2,3.877368
6.753368854522705,10.184890747070312,53548.4,6.384919
6.751257419586182,10.181081771850586,53436.4,6.487904
6.747032642364502,10.1734619140625,53754.8,6.49276
6.799038410186768,10.247970581054688,86251.4,3.867617
6.797982215881348,10.246066093444824,53591.2,6.408966
6.795869827270508,10.242256164550781,53508.6,6.482355
6.791645526885986,10.234636306762695,53669.2,6.461747
6.888262748718262,10.370319366455078,86291.6,3.867417
6.887206554412842,10.368413925170898,53480.2,6.453585
6.88509464263916,10.364604949951172,53394.8,6.48717
6.880870342254639,10.356985092163086,53391.0,6.325381
6.786264896392822,10.214569091796875,86302.2,3.823953
6.785208225250244,10.212663650512695,53537.6,6.342034
6.7830963134765625,10.208854675292969,53471.2,6.472599
6.778871536254883,10.201233863830566,53431.6,6.486415
6.83087682723999,10.27574348449707,86497.8,3.921163
6.8298211097717285,10.27383804321289,53386.8,6.498113
6.827709197998047,10.270029067993164,53542.8,6.407743
6.823484420776367,10.262409210205078,53362.0,6.502264
6.920102119445801,10.398092269897461,86361.6,3.909217
6.919046878814697,10.396186828613281,53520.4,6.49262
6.916934013366699,10.392377853393555,53337.6,6.489993
6.912709712982178,10.384757995605469,53507.2,6.404577
6.818104267120361,10.242341041564941,86238.4,3.926635
6.817047595977783,10.240436553955078,53466.4,6.341132
6.814935207366943,10.236626625061035,53680.4,6.453886
6.81071138381958,10.229005813598633,53561.6,6.496967
6.8627166748046875,10.303515434265137,86390.2,3.885116
6.861660003662109,10.301610946655273,53628.4,6.498491
6.859548091888428,10.29780101776123,53562.8,6.410174
6.855323791503906,10.290181159973145,53352.4,6.295892
6.951941967010498,10.425865173339844,86334.2,3.814544
6.950885772705078,10.423959732055664,53580.0,6.452397
6.94877290725708,10.420149803161621,53581.2,6.476555
6.944549083709717,10.412530899047852,53402.8,6.394088
6.806412220001221,10.27104377746582,95572.8,3.84062
6.805355548858643,10.269140243530273,95720.4,3.819162
6.803243637084961,10.26533031463623,95755.6,3.840421
6.7990193367004395,10.257711410522461,95589.4,3.832421
6.851024627685547,10.332219123840332,95447.6,3.915304
6.849968433380127,10.330313682556152,95102.0,3.843178
6.847856521606445,10.326504707336426,95422.4,3.941294
6.843631744384766,10.318885803222656,95275.2,3.797357
6.940249919891357,10.454568862915039,95213.8,3.853498
6.939194202423096,10.45266342163086,95204.8,3.793944
6.937081336975098,10.448853492736816,95371.0,3.809263
6.932857036590576,10.441234588623047,95471.0,3.730995
6.83825159072876,10.298816680908203,95355.4,3.785447
6.837194919586182,10.29691219329834,94955.4,3.761061
6.835082530975342,10.293102264404297,95188.4,3.814302
6.8308587074279785,10.285483360290527,95120.0,3.83142
6.882863998413086,10.359992027282715,95305.2,3.859932
6.881807804107666,10.358086585998535,95824.6,3.821531
6.879695892333984,10.354276657104492,95370.6,3.834068
6.875471115112305,10.346657752990723,95243.4,3.803698
6.9720892906188965,10.482340812683105,95595.4,3.811861
6.971033096313477,10.480435371398926,95244.4,3.790105
6.968921184539795,10.476625442504883,95264.4,3.748962
6.964696407318115,10.469006538391113,95691.6,3.791789
6.870090961456299,10.326589584350586,95610.0,3.745666
6.869034290313721,10.324684143066406,95265.0,3.753895
6.866921901702881,10.32087516784668,95253.2,3.928856
6.862697601318359,10.313255310058594,95326.6,3.779993
6.914703369140625,10.387763977050781,95095.8,3.82843
6.913647174835205,10.385858535766602,95281.0,3.829263
6.911534786224365,10.382049560546875,95237.2,3.941805
6.907310485839844,10.374429702758789,95375.8,3.815187
7.003928184509277,10.510112762451172,95263.8,3.867198
7.002871990203857,10.508208274841309,95739.2,3.799158
7.000760078430176,10.504398345947266,94979.8,3.778226
6.996535778045654,10.49677848815918,95455.2,3.817846
6.8275227546691895,10.299251556396484,94749.0,3.87436
6.826467037200928,10.297347068786621,95249.2,3.777897
6.824354648590088,10.293537139892578,95695.4,3.816765
6.820129871368408,10.285917282104492,95131.0,3.849606
6.872135639190674,10.36042594909668,95459.8,3.808421
6.871078968048096,10.3585205078125,95378.4,3.797961
6.868967056274414,10.354711532592773,95585.2,3.781553
6.864742755889893,10.347092628479004,95093.4,3.829734
6.961360931396484,10.48277473449707,95660.8,3.797768
6.9603047370910645,10.480871200561523,95282.6,3.823934
6.958192348480225,10.477060317993164,95608.4,3.808618
6.953968048095703,10.469441413879395,95697.6,3.808977
6.8593621253967285,10.327024459838867,95268.6,3.802976
6.858306407928467,10.325119018554688,95147.4,3.82191
6.856193542480469,10.321310043334961,95108.8,3.746799
6.851969242095947,10.313690185546875,95735.4,3.714947
6.903975009918213,10.388198852539062,95505.2,3.832421
6.902918815612793,10.386293411254883,95511.0,3.801937
6.900806903839111,10.382484436035156,95303.2,3.970231
6.896582126617432,10.37486457824707,94894.6,3.819776
6.993199825286865,10.510547637939453,95187.6,3.855991
6.9921441078186035,10.508642196655273,95318.0,3.842016
6.990031719207764,10.504833221435547,95149.0,3.794647
6.985806941986084,10.497213363647461,95437.8,3.833474
6.891201496124268,10.354796409606934,95366.6,3.778425
6.8901448249816895,10.35289192199707,95302.6,3.998316
6.888032913208008,10.349081039428711,95358.2,3.815062
6.883808612823486,10.341462135314941,94917.8,3.773962
6.935814380645752,10.415969848632812,95554.2,3.808673
6.934758186340332,10.414066314697266,95384.4,3.706526
6.932645320892334,10.410256385803223,95276.0,3.745691
6.928421497344971,10.402637481689453,95067.6,3.812801
7.025039196014404,10.53831958770752,95196.0,3.729498
7.023983001708984,10.53641414642334,95287.8,3.808636
7.0218706130981445,10.532604217529297,95424.6,3.822526
7.017646312713623,10.524986267089844,95574.2,3.836354
6.739129543304443,10.18937873840332,95130.6,3.827265
6.738073348999023,10.18747329711914,57975.8,6.42
6.735961437225342,10.183664321899414,58034.4,6.376552
6.731736660003662,10.176044464111328,58148.6,6.583448
6.783742427825928,10.250553131103516,95039.2,3.810043
6.78268575668335,10.248647689819336,57932.8,6.28853
6.780574321746826,10.24483871459961,58187.4,6.385172
6.7763495445251465,10.237218856811523,58104.2,6.608621
6.872967720031738,10.372901916503906,95148.0,3.773438
6.871910572052002,10.370996475219727,58091.6,6.313744
6.86979866027832,10.3671875,58030.0,6.353277
6.865574359893799,10.35956859588623,58021.6,6.527931
6.770968437194824,10.217150688171387,94826.6,3.961984
6.769912242889404,10.215246200561523,58061.6,6.306661
6.767800331115723,10.21143627166748,57883.6,6.368222
6.763575553894043,10.203816413879395,58077.0,6.45683
6.815581798553467,10.278326034545898,94974.4,3.82346
6.814525127410889,10.276420593261719,58057.2,6.417048
6.812412738800049,10.272610664367676,58070.0,6.396552
6.808188438415527,10.26499080657959,58066.6,6.354138
6.904806613922119,10.400674819946289,94832.0,3.770493
6.903749942779541,10.39876937866211,57867.0,6.423103
6.901638507843018,10.394960403442383,58000.2,6.394483
6.897413730621338,10.387340545654297,58010.2,6.375173
6.802807807922363,10.244922637939453,94979.6,3.783089
6.801751613616943,10.24301815032959,58097.0,6.397674
6.7996392250061035,10.239209175109863,58175.6,6.34363
6.795414447784424,10.231588363647461,58029.8,6.284828
6.847420692443848,10.306097030639648,94859.2,3.634347
6.846364498138428,10.304192543029785,57991.6,6.340085
6.844252109527588,10.300382614135742,58188.0,6.480689
6.840027809143066,10.292762756347656,58067.6,6.312786
6.936645984649658,10.428445816040039,95080.4,3.728802
6.935589790344238,10.426542282104492,58060.2,6.447659
6.93347692489624,10.422731399536133,57964.8,6.261452
6.929253101348877,10.41511344909668,57971.0,6.377266
6.760240077972412,10.217585563659668,95114.8,3.877881
6.75918436050415,10.215681076049805,58019.4,6.304827
6.7570719718933105,10.211870193481445,58019.2,6.39069
6.752847671508789,10.204252243041992,58094.2,6.394548
6.8048529624938965,10.278759956359863,95504.2,3.826512
6.803796768188477,10.276854515075684,58020.8,6.441724
6.801684856414795,10.27304458618164,58268.2,6.33595
6.797460079193115,10.265426635742188,57890.4,6.480442
6.894078731536865,10.401108741760254,95202.8,3.839194
6.893021583557129,10.39920425415039,57860.2,6.399129
6.890909671783447,10.395394325256348,58188.2,6.403103
6.886685371398926,10.387775421142578,58223.2,6.435862
6.792079448699951,10.245357513427734,95212.4,3.911138
6.791023254394531,10.243452072143555,57946.4,6.423448
6.78891134262085,10.239643096923828,58082.2,6.386697
6.78468656539917,10.232023239135742,57966.8,6.409583
6.8366923332214355,10.306532859802246,95387.6,3.885346
6.835635662078857,10.30462646484375,58229.4,6.236594
6.833523750305176,10.300817489624023,58041.4,6.393448
6.829299449920654,10.293197631835938,57855.8,6.330321
6.925917625427246,10.428881645202637,95378.8,3.837787
6.924861431121826,10.426976203918457,58082.6,6.378276
6.922749042510986,10.42316722869873,57934.2,6.339498
6.918524742126465,10.415546417236328,57904.6,6.306957
6.82391881942749,10.273130416870117,95294.2,3.831853
6.82286262512207,10.271224975585938,57986.6,6.410557
6.8207502365112305,10.267416000366211,58003.8,6.456685
6.816525936126709,10.259796142578125,57926.0,6.31758
6.868531227111816,10.334304809570312,95653.0,3.812649
6.867475509643555,10.332399368286133,58121.0,6.323793
6.865362644195557,10.328590393066406,58149.2,6.261689
6.861138820648193,10.32097053527832,58044.4,6.604793
6.957756519317627,10.456653594970703,95266.2,3.819942
6.956700325012207,10.454748153686523,58110.2,6.31069
6.954587936401367,10.45093822479248,58244.0,6.212414
6.950363636016846,10.443319320678711,57945.2,6.388609
6.844879627227783,10.30971908569336,95351.2,3.723789
6.843823432922363,10.307814598083496,95343.2,3.864786
6.841711521148682,10.304004669189453,95284.8,3.762099
6.837486743927002,10.296384811401367,95187.0,3.849554
6.889492511749268,10.370893478393555,95536.0,3.768
6.888436317443848,10.368988037109375,95324.8,3.78021
6.886324405670166,10.365179061889648,95512.4,3.772887
6.882099628448486,10.357559204101562,95335.8,3.82499
6.97871732711792,10.493243217468262,95629.0,3.806526
6.9776611328125,10.491337776184082,95193.0,3.79146
6.97554874420166,10.487527847290039,95315.8,3.804284
6.971324443817139,10.47990894317627,95296.6,3.793259
6.876718521118164,10.337491989135742,95546.4,3.849053
6.875662803649902,10.335586547851562,95308.0,3.785247
6.8735504150390625,10.331777572631836,95291.6,3.859579
6.869326114654541,10.32415771484375,95395.0,3.946737
6.921331882476807,10.398666381835938,94904.2,3.846808
6.9202752113342285,10.396760940551758,95421.8,3.729749
6.918162822723389,10.392951965332031,95595.8,3.699812
6.913938999176025,10.385332107543945,95018.4,3.809578
7.010556221008301,10.521015167236328,95076.6,3.79312
7.009500026702881,10.519109725952148,95503.6,3.844537
7.007388114929199,10.515300750732422,95381.6,3.812531
7.003163814544678,10.507680892944336,95770.4,3.724068
6.908558368682861,10.365264892578125,95712.6,3.699526
6.907502174377441,10.363359451293945,95381.2,3.860759
6.90539026260376,10.359549522399902,95182.0,3.801944
6.901164531707764,10.351929664611816,95492.6,3.856
6.9531707763671875,10.42643928527832,95394.6,3.76779
6.952114582061768,10.42453384399414,95741.2,3.805635
6.950002670288086,10.420723915100098,94953.6,3.807902
6.945777893066406,10.413104057312012,95513.2,3.941684
7.042396068572998,10.548788070678711,95463.8,3.759888
7.041339874267578,10.546882629394531,95655.0,3.636838
7.03922700881958,10.543073654174805,95216.6,3.769738
7.035003185272217,10.535453796386719,95307.0,3.751321
6.865990161895752,10.337925910949707,95203.2,3.834697
6.86493444442749,10.336021423339844,95116.0,3.837841
6.86282205581665,10.332212448120117,95364.0,3.814316
6.858597755432129,10.324591636657715,95257.8,3.863496
6.910603046417236,10.399100303649902,95229.4,3.840002
6.909546852111816,10.397195816040039,95398.2,3.731714
6.907434940338135,10.393385887145996,95181.0,3.851749
6.903210163116455,10.385766983032227,94992.6,3.726983
6.999828815460205,10.52145004272461,95344.0,3.828304
6.998772144317627,10.51954460144043,95440.0,3.834737
6.996659755706787,10.515734672546387,95149.6,3.79738
6.992435932159424,10.508115768432617,95164.8,3.809303
6.897829532623291,10.36569881439209,95399.0,3.68277
6.896773338317871,10.36379337310791,95419.6,3.784822
6.8946614265441895,10.359983444213867,95205.4,3.820452
6.890437126159668,10.352363586425781,95718.2,3.772575
6.942442417144775,10.426873207092285,94836.4,3.800004
6.9413862228393555,10.424968719482422,95429.4,3.813473
6.939273834228516,10.421158790588379,95390.6,3.750952
6.935049533843994,10.413537979125977,95386.4,3.753118
7.031667232513428,10.549222946166992,95127.0,3.8291
7.030611038208008,10.547316551208496,95283.8,3.796891
7.028499126434326,10.54350757598877,95428.2,3.824114
7.0242743492126465,10.535887718200684,95261.4,3.790058
6.92966890335083,10.393470764160156,95116.2,3.770096
6.92861270904541,10.391565322875977,95243.0,3.832934
6.9265007972717285,10.38775634765625,95669.2,3.714713
6.922276020050049,10.380136489868164,95592.2,3.794502
6.9742817878723145,10.454645156860352,95411.2,3.717281
6.9732255935668945,10.452740669250488,94924.4,3.842495
6.971113204956055,10.448930740356445,95354.4,3.809895
6.966888904571533,10.44131088256836,95753.2,3.832421
7.063506603240967,10.576993942260742,95482.8,3.825684
7.062450885772705,10.575089454650879,95128.6,3.728448
7.060338020324707,10.571279525756836,95591.8,3.828842
7.0561137199401855,10.56365966796875,95209.6,3.796291
6.777596950531006,10.228052139282227,95367.2,3.865047
6.776541233062744,10.22614860534668,58100.0,6.397931
6.774428844451904,10.222338676452637,57881.6,6.421035
6.770204067230225,10.21471881866455,58025.8,6.351999
6.822209358215332,10.289228439331055,95071.6,3.742659
6.821153163909912,10.287322998046875,58214.0,6.406797
6.8190412521362305,10.283513069152832,58141.2,6.433793
6.814816951751709,10.275894165039062,58198.0,6.390292
6.911435127258301,10.411577224731445,95037.6,3.797335
6.910378456115723,10.409671783447266,58125.6,6.29069
6.908266544342041,10.405860900878906,57943.8,6.391034
6.9040422439575195,10.398242950439453,58135.8,6.322069
6.809436321258545,10.25582504272461,95216.6,3.81994
6.808380126953125,10.253920555114746,57854.0,6.396788
6.806267738342285,10.250110626220703,58100.0,6.414483
6.8020429611206055,10.242490768432617,58188.6,6.308427
6.854048728942871,10.316999435424805,95136.6,3.836598
6.852993011474609,10.315094947814941,58171.4,6.099492
6.8508806228637695,10.311285018920898,57979.6,6.394483
6.846655368804932,10.303665161132812,57822.0,6.437901
6.943274021148682,10.439349174499512,95219.4,3.730853
6.942217826843262,10.437444686889648,58162.8,6.346897
6.94010591506958,10.433633804321289,57975.8,6.363878
6.9358811378479,10.426013946533203,57878.0,6.407495
6.841275691986084,10.283597946166992,95113.8,3.703483
6.840219020843506,10.281692504882812,58070.4,6.405172
6.838107109069824,10.277883529663086,58082.0,6.222759
6.8338823318481445,10.270263671875,58209.0,6.186896
6.885888576507568,10.344772338867188,94945.8,3.845158
6.884832382202148,10.342866897583008,58175.2,6.348082
