Col0,Col1,Col2,Col3,Col4,Performance-
3.176696538925171,7.30228853225708,6.228949546813965,6.919697284698486,11.101553916931152,15.0376730592489
2.0133583545684814,0.7754420638084412,2.2750768661499023,2.1604442596435547,8.942665100097656,14.863401908973
4.267416477203369,1.2703113555908203,4.022152900695801,2.8187341690063477,10.02557373046875,15.4335231876757
0.8947246670722961,3.6136844158172607,5.318733215332031,1.329522728919983,10.15945816040039,14.8127778461626
1.4056994915008545,2.8244316577911377,6.32514762878418,2.290306329727173,9.382561683654785,14.9780098578025
3.398793935775757,6.0410332679748535,8.771669387817383,4.0694661140441895,12.990982055664062,14.6714029410971
2.2378463745117188,4.557031631469727,7.593255996704102,3.378427743911743,11.529092788696289,15.0975856239799
3.2223198413848877,2.900754690170288,1.6008813381195068,4.717729091644287,8.717313766479492,14.9685352665638
5.453827381134033,3.5373613834381104,3.348687171936035,5.567717552185059,9.845925331115723,14.6166423803971
2.093547821044922,6.426975250244141,4.555782318115234,5.032225131988525,10.266395568847656,14.9252357983749
2.442509651184082,5.595365524291992,5.617983818054199,5.802588939666748,9.400386810302734,14.7997172433081
4.388358116149902,8.774495124816895,8.040912628173828,7.297977447509766,12.840675354003906,14.6617549075572
3.531188488006592,7.741776943206787,6.68372917175293,7.250847816467285,11.510393142700195,15.2338957401056
0.7494720220565796,3.3342366218566895,3.521136999130249,4.373167514801025,6.984565734863281,15.0771971765875
1.514948844909668,4.5263471603393555,3.3186798095703125,2.7212271690368652,7.88948392868042,15.066722700148
1.851771354675293,6.1674370765686035,4.340441703796387,4.264692783355713,9.94428825378418,15.3008743651262
0.9946021437644958,5.134720802307129,2.9832589626312256,4.217563152313232,8.614007949829102,14.9088907030499
3.5953621864318848,7.172425270080566,6.435673713684082,5.158177852630615,10.992654800415039,15.3662515792832
2.7381932735443115,6.139708518981934,5.078491687774658,5.111049175262451,9.662373542785645,14.6910874915511
4.846006870269775,4.429930686950684,5.076058387756348,6.699758529663086,10.155964851379395,14.6623536430418
4.870550155639648,4.113358497619629,5.79398775100708,1.826250672340393,11.997730255126953,14.7047387869677
3.7580859661102295,2.921715259552002,4.5897722244262695,1.906700611114502,10.861563682556152,15.4579259932091
3.81656813621521,3.4026825428009033,4.937485218048096,2.9442014694213867,1.5688749551773071,15.1767853444185
4.558446884155273,1.8971900939941406,5.8718061447143555,6.2367329597473145,0.8813644647598267,15.512506745251
5.489292144775391,3.119905471801758,7.072494983673096,7.605988502502441,3.6212828159332275,14.8331266386833
7.932251930236816,0.769444465637207,2.8615846633911133,5.946741580963135,3.055178165435791,15.2258743996759
4.92584228515625,6.68196439743042,8.878955841064453,6.320855617523193,5.365928649902344,15.1118042921964
4.599115371704102,5.701373100280762,8.490819931030273,6.488193988800049,3.528395414352417,15.4266642077556
3.3544561862945557,4.935247898101807,7.353317737579346,4.905601978302002,1.9324572086334229,15.307192209207
3.757779359817505,3.8144643306732178,4.62942361831665,2.6607632637023926,1.9624760150909424,15.3151018541648
4.323141098022461,2.03350830078125,5.497763633728027,6.077957630157471,1.035261631011963,15.2564454602907
5.458638668060303,3.526859760284424,6.86749792098999,7.386638641357422,4.084304332733154,15.1404137746222
7.701532363891602,1.3223998546600342,2.9109373092651367,5.715090751647949,3.451063632965088,14.7634154481477
4.854542255401611,7.023770809173584,8.705364227294922,6.0420918464660645,5.832845687866211,14.8605944851498
4.568462371826172,6.108327865600586,8.285822868347168,6.268845558166504,3.9914166927337646,14.6513378240372
3.268463134765625,5.37078332901001,7.188840866088867,4.675612449645996,2.3837900161743164,15.0969709604678
3.7538392543792725,2.0248241424560547,6.897089004516602,1.3229774236679077,3.3376247882843018,15.3637411359506
4.150911808013916,0.17462831735610962,7.366135120391846,4.461000442504883,2.0993130207061768,15.0742443331241
5.37416934967041,1.7998676300048828,8.718092918395996,5.842956066131592,5.190216541290283,15.3439123853202
7.71026611328125,0.0,4.487951278686523,3.796893835067749,4.7087602615356445,15.1094350258484
4.817271709442139,5.372426509857178,10.519493103027344,4.567399501800537,6.934234142303467,15.210638485924
4.233399868011475,3.9796879291534424,10.330036163330078,4.358860969543457,5.121346950531006,14.8836912667189
3.03010630607605,3.1658854484558105,9.162748336791992,2.768461227416992,3.5379581451416016,14.7513770703766
3.990107774734497,4.116385459899902,5.0350165367126465,2.9095654487609863,2.548536777496338,15.3713940366442
4.538098335266113,2.291654109954834,5.9285125732421875,6.367740154266357,1.6084071397781372,15.6450084278607
5.707829475402832,3.8311009407043457,7.3218278884887695,7.67145299911499,4.704440116882324,15.0090443389485
7.8822760581970215,1.6638267040252686,3.435879707336426,5.98795747756958,4.052944660186768,14.8850831235645
5.150930404663086,7.403659343719482,9.123228073120117,6.395895481109619,6.448457717895508,14.6508433889452
4.814714431762695,6.407860279083252,8.742422103881836,6.549365520477295,4.6118340492248535,15.2677110071394
3.5147159099578857,5.670315742492676,7.645441055297852,4.956131458282471,3.0042073726654053,15.4313073301806
2.6797406673431396,3.2286815643310547,5.179683208465576,3.871450424194336,1.9386533498764038,15.2372132996567
2.6490869522094727,3.635636329650879,4.9746856689453125,3.6521010398864746,2.401674509048462,15.2527781096101
2.561757802963257,1.904059648513794,6.82749080657959,2.1042375564575195,3.507859945297241,15.0147975952818
2.895416736602783,3.935292959213257,5.431225776672363,3.9327340126037598,3.0220839977264404,14.6742301829015
5.019114971160889,4.145709037780762,4.893162727355957,7.457153797149658,1.3458060026168823,15.4248132388052
5.4595627784729,1.8223159313201904,5.315577030181885,5.270996570587158,0.11529919505119324,15.5228572022434
6.5840606689453125,3.3011226654052734,6.676225662231445,6.582932949066162,3.1477277278900146,14.7838100486676
8.377239227294922,1.3513431549072266,3.1056156158447266,4.838658332824707,2.4064316749572754,15.4281336672324
5.995950698852539,6.82365608215332,8.501741409301758,5.261753559112549,4.894737243652344,14.9289702255501
5.693883895874023,5.8825907707214355,8.094551086425781,5.465139865875244,3.054840564727783,14.7919735390834
4.393885135650635,5.145045757293701,6.9975690841674805,3.871906042098999,1.447213888168335,15.1465175058843
5.386613845825195,2.1733391284942627,5.075644016265869,5.0641655921936035,0.5144349336624146,15.4004980689195
6.553407192230225,3.7080774307250977,6.47122859954834,6.363584041595459,3.6107492446899414,15.3447610327235
8.14651870727539,1.9042987823486328,3.15496826171875,4.607007026672363,2.8023171424865723,14.5362051776634
5.924650192260742,7.165462970733643,8.328149795532227,4.982989311218262,5.361654281616211,14.6320031386829
5.663230895996094,6.289546012878418,7.889554023742676,5.245790958404541,3.517861843109131,15.0413002819105
4.363231658935547,5.552000522613525,6.792572021484375,3.652556896209717,1.9102352857589722,14.9082217272145
5.2461090087890625,0.31201547384262085,7.080827713012695,3.4590494632720947,1.6900273561477661,14.819382247797
6.444277763366699,1.9415597915649414,8.340877532958984,4.783854007720947,4.719024658203125,14.8771834576729
8.142967224121094,0.0,4.724287986755371,2.9021553993225098,4.106021881103516,15.1764807984138
5.887379169464111,5.51411771774292,10.142277717590332,3.508297920227051,6.463042736053467,14.572397078678
5.303507328033447,4.121380805969238,9.952821731567383,3.2997593879699707,4.650156021118164,15.0273606949756
3.991093158721924,3.3639354705810547,8.865433692932129,1.6883771419525146,3.0437192916870117,14.9899911433036
5.632866382598877,2.4728713035583496,5.532243728637695,5.344685077667236,1.1348522901535034,14.6426876593921
6.799659729003906,4.0076093673706055,6.927828788757324,6.644103050231934,4.231166362762451,14.2232541872807
8.327263832092285,2.245725631713867,3.679910659790039,4.879873275756836,3.404198169708252,15.0224268806877
6.221039295196533,7.545351982116699,8.746011734008789,5.336794376373291,5.977266788482666,14.7179853914295
5.909483432769775,6.589077949523926,8.346153259277344,5.526309967041016,4.138278961181641,15.2072191474196
4.609484672546387,5.851532936096191,7.249172210693359,3.9330763816833496,2.5306527614593506,14.7639038649541
6.203878879547119,5.7092509269714355,6.274862766265869,8.782841682434082,4.4403977394104,14.9441737559569
8.347468376159668,3.574678421020508,2.535015821456909,7.104146480560303,3.758652448654175,14.9251265490055
5.646979808807373,9.281808853149414,8.076262474060059,7.507283687591553,6.184415817260742,14.4366402502805
5.295731067657471,8.26191520690918,7.7070722579956055,7.6387786865234375,4.349233150482178,15.0057997411011
4.018196105957031,7.51276969909668,6.593642711639404,6.049865245819092,2.7463505268096924,15.2990060991382
6.2759294509887695,4.2991228103637695,5.0905022621154785,6.803221225738525,1.2720829248428345,14.8542697991742
7.280677318572998,5.861664295196533,5.8924784660339355,7.733517169952393,3.968564987182617,14.6987733513033
8.792454719543457,4.1565775871276855,2.7790467739105225,5.996062755584717,3.109905958175659,14.5630629422342
6.717088222503662,9.423501968383789,7.699047088623047,6.448181629180908,5.713224411010742,14.8482938979971
6.390499591827393,8.443133354187012,7.310802936553955,6.615723609924316,3.8756775856018066,14.9690854491879
5.175602436065674,7.690986156463623,6.525565147399902,5.2163405418396,2.478029489517212,14.7609416651715
4.7300543785095215,5.9260149002075195,4.948180198669434,4.588791370391846,2.9248180389404297,14.32533621998
9.818114280700684,2.0857391357421875,3.324284076690674,9.5464506149292,2.2703206539154053,14.5063352557487
7.236133575439453,7.5523762702941895,8.614908218383789,9.864047050476074,4.7758684158325195,14.2027486086922
6.93848991394043,6.618401050567627,8.204299926757812,10.073899269104004,2.9355483055114746,14.6531065218166
5.653133392333984,5.873294830322266,7.096596717834473,8.483481407165527,1.3310142755508423,14.5198207843149
8.459391593933105,9.177618026733398,9.966865539550781,11.246003150939941,7.866771697998047,14.5949427569542
8.1052827835083,8.153141021728516,9.599884986877441,11.37331771850586,6.031862735748291,14.8796462383956
6.805284023284912,7.415594577789307,8.50290298461914,9.780083656311035,4.424236297607422,14.6670368491846
10.893206596374512,6.335593223571777,5.547088146209717,9.28646183013916,7.409356594085693,15.2923366686229
11.071671485900879,5.360485553741455,4.571332931518555,9.709328651428223,5.676509380340576,14.4077186082661
10.357100486755371,4.26661491394043,2.9092774391174316,8.195569038391113,4.2239990234375,14.986059143831
2.4845991134643555,3.2838051319122314,4.829343795776367,3.7315406799316406,2.140421152114868,14.5965970931777
2.3580007553100586,3.3884329795837402,4.756701469421387,3.53532075881958,2.253767967224121,13.7265110807292
2.5002028942108154,3.297194242477417,4.860980033874512,3.7758312225341797,2.1561203002929688,14.2533601215541
2.650391101837158,3.2353763580322266,4.942228317260742,3.9892635345458984,2.0828802585601807,14.7275887493694
2.5155551433563232,3.208481788635254,4.876725196838379,3.815739154815674,2.0813534259796143,14.405292746488
2.4507577419281006,3.2797770500183105,4.935541152954102,3.730973958969116,2.204814910888672,14.2896214257715
2.3866074085235596,3.3755717277526855,4.870476722717285,3.5882768630981445,2.245859146118164,14.8086697514556
2.1576197147369385,3.423731803894043,4.714639663696289,3.286856174468994,2.2685153484344482,14.7354522337844
2.498425006866455,3.262274742126465,4.845571041107178,3.772062301635742,2.136352300643921,13.9658584017311
2.376847743988037,3.308267831802368,4.857750415802002,3.634000778198242,2.2208023071289062,14.0974108744807
2.4844398498535156,3.2340292930603027,4.896481990814209,3.781872272491455,2.128741502761841,14.4652686479465
2.3673670291900635,3.354609489440918,4.8205366134643555,3.5418925285339355,2.236804246902466,14.7586251421327
2.4539458751678467,3.6907596588134766,4.62434720993042,3.5121912956237793,2.603442430496216,14.4647749591893
2.3273470401763916,3.7953875064849854,4.551704406738281,3.315971851348877,2.7167892456054688,14.8028222187833
2.4695491790771484,3.704148769378662,4.655982971191406,3.5564818382263184,2.6191418170928955,14.2880581969646
2.6197376251220703,3.6423308849334717,4.737231731414795,3.769914150238037,2.545901298522949,13.970402707525
2.484901189804077,3.61543607711792,4.671728134155273,3.5963897705078125,2.544374704360962,14.0219695438208
2.420104503631592,3.6867315769195557,4.730544567108154,3.511624813079834,2.6678364276885986,13.5954184477119
2.3559539318084717,3.7825260162353516,4.665480613708496,3.368927478790283,2.7088804244995117,14.5934566852277
2.1269662380218506,3.830686330795288,4.509643077850342,3.067507028579712,2.731536626815796,14.4879582611013
2.568399429321289,3.599097728729248,4.714417457580566,3.717515468597412,2.5280954837799072,14.5758402660082
2.3080179691314697,3.763056993484497,4.583804607391357,3.2543530464172363,2.7140274047851562,14.1735575900862
2.467771530151367,3.66922926902771,4.6405744552612305,3.552712917327881,2.5993735790252686,14.5149241069146
2.346194267272949,3.7152223587036133,4.652753829956055,3.414651393890381,2.683823823928833,14.2331312890478
2.453786611557007,3.640984296798706,4.691485404968262,3.562523365020752,2.5917627811431885,14.7800664396629
2.3367133140563965,3.761564254760742,4.61553955078125,3.322542667388916,2.6998255252838135,14.7795733623392
2.300577163696289,1.8533358573913574,6.528176307678223,1.867795705795288,3.7159578800201416,14.4932845676808
2.172945737838745,1.956308126449585,6.456332206726074,1.6700661182403564,3.8294036388397217,14.827352973392
2.3061094284057617,1.8505828380584717,6.567594528198242,1.8973644971847534,3.7326223850250244,13.9793948030038
2.4532291889190674,1.7838468551635742,6.651213645935059,2.106311082839966,3.6596760749816895,14.0278388397224
2.3182666301727295,1.756749153137207,6.585808753967285,1.932602047920227,3.6581616401672363,14.6886795334925
2.2810895442962646,1.872314453125,6.623283386230469,1.8882105350494385,3.77897572517395,13.9837767681336
2.2071845531463623,1.952474594116211,6.565756320953369,1.7312548160552979,3.8209550380706787,14.7021704894039
1.9954814910888672,2.0283377170562744,6.396564483642578,1.4550998210906982,3.841954469680786,14.2449265125365
2.417207956314087,1.7651631832122803,6.616565227508545,2.0763022899627686,3.64040207862854,14.3397779326683
