#
 3,      LLM/explore,120,  0.32,  0.15, --    *             |                   ,  0.20,  0.40, 18.99
 3,      LLM/exploit,125,  0.32,  0.20,       *             |                   ,  0.20,  0.40, 18.84
 3,      LLM/exploit,135,  0.32,  0.06, ---   *---          |                   ,  0.20,  0.40, 23.49
 3,      LLM/explore,140,  0.32,  0.14,   -   *             |                   ,  0.20,  0.40, 38.42
 3,      LLM/exploit,145,  0.32,  0.20,       *             |                   ,  0.20,  0.40, 19.13
 3,      LLM/explore,145,  0.32,  0.12, ---   *             |                   ,  0.22,  0.40, 18.69
 3,       LLM/exploit,25,  0.33,  0.11, ----  *             |                   ,  0.20,  0.40, 19.92
 3,       LLM/explore,60,  0.33,  0.12, --    * --          |                   ,  0.20,  0.40, 18.94
#
 4,      LLM/exploit,105,  0.33,  0.20,       *             |                   ,  0.20,  0.40, 18.24
 4,       LLM/explore,55,  0.34,  0.12, ---   *             |                   ,  0.20,  0.40, 19.29
 4,      LLM/exploit,100,  0.34,  0.15, --    *             |                   ,  0.20,  0.40, 44.67
 4,       LLM/explore,15,  0.35,  0.14, ---    *            |                   ,  0.20,  0.40, 35.54
 4,       LLM/explore,10,  0.37,  0.14, ---     *           |                   ,  0.20,  0.40, 19.06
 4,       LLM/explore,30,  0.37,  0.12,  --     *           |                   ,  0.20,  0.40, 18.59
 4,       LLM/explore,75,  0.37,  0.15, --      *           |                   ,  0.20,  0.40, 20.38
 4,      LLM/explore,100,  0.37,  0.09,   ---   *           |                   ,  0.20,  0.40, 18.53
 4,       LLM/exploit,10,  0.40,  0.18,           *         |                   ,  0.20,  0.40, 63.96
 4,               rrp,12,  0.40,  0.20,  ---------*         |---------          ,  0.23,  1.00, 1.69
 4,        LLM/exploit,5,  0.40,  0.15, --        *         |                   ,  0.20,  0.40, 40.02
 4,        LLM/explore,5,  0.40,  0.08,  -----    *         |                   ,  0.22,  0.40, 73.61
 4,       LLM/explore,25,  0.40,  0.14,  --       *         |                   ,  0.23,  0.40, 19.03
 4,       LLM/exploit,40,  0.40,  0.08, ------    *         |                   ,  0.20,  0.40, 33.11
 4,       LLM/explore,40,  0.40,  0.14, ---       *         |                   ,  0.20,  0.40, 33.43
 4,       LLM/exploit,45,  0.40,  0.12, ---       *         |                   ,  0.20,  0.40, 48.94
 4,       LLM/explore,45,  0.40,  0.06,  -----    *         |                   ,  0.20,  0.43, 18.54
 4,       LLM/explore,65,  0.40,  0.06,  -----    *         |                   ,  0.20,  0.40, 68.90
 4,       LLM/explore,80,  0.40,  0.12,   -       *         |                   ,  0.22,  0.40, 18.84
 4,      LLM/explore,105,  0.40,  0.12,  --       *         |                   ,  0.20,  0.40, 28.76
 4,      LLM/explore,110,  0.40,  0.12,  --       *         |                   ,  0.20,  0.40, 28.11
 4,      LLM/explore,115,  0.40,  0.12,  --       *         |                   ,  0.20,  0.40, 18.44
 4,      LLM/explore,125,  0.40,  0.03,    -----  *         |                   ,  0.20,  0.40, 18.43
 4,      LLM/explore,130,  0.40,  0.08, ------    *         |                   ,  0.20,  0.40, 18.36
 4,      LLM/explore,135,  0.40,  0.07, ------    *         |                   ,  0.20,  0.40, 28.58
 4,      LLM/exploit,140,  0.40,  0.17, -         *         |                   ,  0.20,  0.45, 82.30
#
 5,      LLM/explore,150,  0.40,  0.12,  --       *         |                   ,  0.22,  0.40, 18.77
#
 6,        baseline,1599,  0.60,  0.20,                     *                   ,  0.20,  1.00, 0.00
